s.area	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
86	0.948114601122023	2.29316439409697	348.778211353836	0.326270266699636	1.14449741558722	19.9974234623298
274	0.70763126493852	3.73139214102188	456.477822510514	0.310279877410885	1.27649182972829	28.8890484339387
646	0.92954364152543	8.1183385613032	356.558102764006	0.355962713386392	1.18751220996921	66.2671318369389
230	0.968337258166809	4.93805182992343	519.408785676274	0.296527362788834	1.29267518010784	39.6629656589977
833	0.956786868569588	11.4957052605813	344.182791946453	0.349331765266267	1.18699260054671	93.6711727284047
353	0.798256050106984	4.55664448465999	361.683110003387	0.328358686297357	1.18256527092599	40.9744799933097
63	0.725277435356049	1.646183288302	252.772102319376	0.356516994648483	0.981883185112123	13.7368351748528
1514	0.882111073901606	11.904715503235	352.425385697181	0.349264736679784	1.19591919559786	99.0424647946327
2746	0.957604835180217	21.7147469854338	375.779919247161	0.350201150923941	1.22586350990178	204.026379701949
1110	0.895863107006137	10.5037994164375	424.699603527818	0.337433094818505	1.2597989899473	94.9788130908059
2534	0.909872232389878	16.0383729887923	362.647866767686	0.33729163288517	1.20942063551378	141.117218160093
69	0.824429359340953	1.57443919777185	259.415148506429	0.414701580759526	0.961544420045958	16.2241363587999
100	0.416679133821454	0.529976645469138	723.246401950899	0.297871775375612	1.41416987228943	11.9191284644693
83	0.860646506880907	1.79453742995108	260.538670724751	0.353354700985862	1.01081823534571	16.5256610669618
1579	0.717312923098633	9.23546301185197	405.455654055451	0.337677444877996	1.24175295608297	80.5819520264738
374	0.33551553498429	4.51960096424936	299.868282300484	0.359351709678507	1.13027652253547	32.507405658936
46	0.930609405838802	1.30258775266238	213.948987243496	0.410500391601768	0.929215575817689	12.7763801147253
1094	0.707510531019587	8.89294208682814	462.010787391925	0.32758977305239	1.30124331433019	71.9551906376307
124	0.654057788718746	1.78013509372826	436.248630353838	0.321784163985679	1.24932890527246	16.4206784210822
59	0.504235370391078	0.487056935579574	525.901606304491	0.28426112418188	1.26480505310343	9.43663176710041
1296	0.953436366818227	13.8212683130005	354.110816856897	0.34476559332577	1.20084173829155	110.661981536138
542	0.520636893615661	3.17928898737442	471.783436975086	0.311129982223966	1.28989093612979	38.0408202915486
785	0.850041982418771	8.34788626618743	391.192618023488	0.360052208661065	1.23126674652487	69.7305670630677
34	0.809328376319598	0.680767003090121	395.947774594753	0.27904251921385	1.14854347449336	8.56337270760229
289	0.915608271845981	5.23336182583289	307.353965888585	0.363439614333507	1.14183437543111	45.4945968796457
1895	0.745154417128303	10.1016719311248	392.782115854375	0.342440557481693	1.24893945007631	91.2996074997678
44	0.953651765944894	1.71336969582035	266.054341767152	0.400001467530879	0.922474319632957	14.5300671748825
54	0.876213748474428	1.31575682671357	311.537652807951	0.347420406832171	1.06437570083882	12.5074377212471
126	0.641252263336582	1.76155184629948	340.759446884402	0.341724852709186	1.11656516081641	16.9116478444068
316	0.829511873972522	4.04282087791846	359.900502808176	0.343221374019255	1.19411293092752	34.1059311655268
305	0.942403740797342	5.04730578550623	356.458176268562	0.343502843401145	1.201091334397	41.9919684061789
100	0.470551780780548	1.24548425971087	486.659089245158	0.324425839627546	1.2417268259284	13.0207564144482
70	0.796900360477119	1.27082342524356	298.174477953712	0.348894885676435	1.11590409185535	13.0399918152938
50	0.947224599561997	1.84788729715127	189.740645993949	0.372453703196097	0.899768795234878	14.7203487768733
2655	0.876016624221329	15.0385898899079	398.403389431404	0.334049423556228	1.24694878512769	128.875225522034
84	0.929149356862272	2.01377575850525	328.092967095564	0.34382875939437	1.09606806988783	18.0142028141118
153	0.940941525100677	3.4441824010596	416.91471923257	0.300254944929031	1.24333507048345	28.0214407045158
2165	0.894844578892399	16.4214949251709	387.072503782453	0.344903374511598	1.22070315916038	134.50413720546
255	0.869124715796322	3.3524047695572	382.237866989563	0.329790795038098	1.21779679364381	30.061150640105
134	0.67258544407635	2.06683954289186	412.192732964091	0.349958721580985	1.24533526067398	17.5487879573268
163	0.701189483346943	2.20524385714379	534.765449666407	0.329407735666559	1.32210613347315	19.1303176334137
217	0.977021150774145	5.15213484984567	343.864398041314	0.340064836216932	1.1889819686809	41.1730599857876
75	0.750967252812587	0.947816962945301	745.870593533058	0.314112636241736	1.32295944046908	12.255604846261
80	0.943369087272677	2.03402472041717	294.601953326479	0.358791220980004	1.04266695627258	17.992234846297
171	0.87103160700613	2.90162887250139	323.113645976279	0.37064642066995	1.1413270747608	25.2806971706593
2216	0.949271103059079	20.573851653518	370.325040951739	0.346208210081399	1.21962347254892	169.265493792056
118	0.864792202191574	2.32196349417633	356.140827374698	0.351096966492983	1.14790852453043	19.9440792039884
951	0.7573370685028	7.62757904652947	407.212537555243	0.335110388092208	1.26513509878646	62.7254715857865
130	0.87287038196668	2.10860867017486	420.720662260956	0.347124346314848	1.231640735458	20.0143114135343
370	0.835083903886482	5.06284681748526	365.870281515079	0.34824239647674	1.18012346308867	39.9213962865291
847	0.944648167945581	9.53299544874729	412.183115318079	0.3200245920147	1.26252596889673	80.6027677129515
1084	0.881186749514322	11.4871657428439	349.315111387229	0.35106824632105	1.20615416968795	92.5039314489323
61	0.436047272467924	0.430651220070415	449.87060678671	0.332994839183074	1.05666655170027	9.35702658981907
58	0.71766707195773	0.708192321788623	450.332502874315	0.294671227659463	1.2229328706034	10.4295539800062
102	0.934405088562818	2.77511453250651	222.56914429572	0.407615324242279	0.985489936787061	23.6462132598031
476	0.70800300150137	4.65901535364148	472.904634921802	0.325080594933081	1.29939759154835	40.5166459271861
71	0.73732527163718	1.06189481970978	378.178617494597	0.317658236745647	1.18787814494706	12.2417300189112
51	0.773616366573911	1.0309777903976	257.915263380525	0.373428561858686	1.02445615186723	10.8856988520887
1908	0.849243240498935	15.8697160983264	314.352196947978	0.371552121714881	1.14205947552776	132.163306975275
379	0.911582946832141	5.63111894037021	360.548276043929	0.342917983203245	1.18482758592772	48.8838738578988
87	0.811087900536256	1.58035388450913	411.932084921654	0.309261515036163	1.15528018099462	15.030328180796
237	0.80349631562054	2.75747510271073	595.408080263225	0.301540493320962	1.36353651068551	25.6780135293147
371	0.906666782935548	5.01321776989726	375.854070732886	0.31079739170845	1.19112732962163	42.7593700210584
103	0.957270093949025	2.92651771801245	317.696498423736	0.351499681003579	1.12342165537237	24.1956770159819
165	0.886646809615945	2.90403356619505	276.551472534144	0.383813707229408	1.08614621892963	24.27623784282
1020	0.886293330614932	9.36385506106617	426.521268284056	0.351301542151215	1.25273970009349	86.7547659796517
479	0.971789701383584	8.2659454893273	347.873266880246	0.344025893832164	1.17838720176375	73.9260321260913
240	0.941914551035567	4.03020229857189	366.052574244457	0.321044082172682	1.1955898606234	34.3815094260088
1006	0.932577882366264	11.6172941006406	385.764556827956	0.34635543913258	1.2336055625656	92.5764370917516
58	0.942060907432325	1.78971144888924	208.749306938405	0.380570082456379	0.95358455307066	15.4807774328338
207	0.958310441562647	4.3508153009178	318.727537297817	0.353749091969745	1.13326951059002	37.3266493953973
829	0.936184119570987	10.1046028228937	391.058777085168	0.340474453068934	1.23159324212418	86.922081272561
445	0.941206192656623	7.38153419574425	409.558056257764	0.343058139663294	1.23902467722031	55.7208356547287
82	0.903858460982985	1.98422535018825	274.960535923501	0.348058659522408	1.03523295156877	17.592275262333
9278	0.797041393425418	27.6696040569196	382.103051104227	0.345740085186421	1.22813372490257	244.717283743318
144	0.751099407327266	2.15630435074013	460.191490922187	0.348862477359209	1.29065351099519	19.4546074501361
65	0.973490009136706	2.52603795584806	292.099488815872	0.325919318105778	1.10455096166903	20.1522750243555
214	0.916335996003464	4.67485596243691	248.053436183003	0.395483202265811	1.01029620032997	41.5962324730866
47	0.800872536555497	0.81428199722256	286.327990937318	0.377455023814324	1.01795116125084	10.1252431692729
92	0.880004610346514	2.05710823770328	330.509360830784	0.343918836287676	1.17152293031862	17.4755889367773
216	0.894509405815859	4.35970944893513	480.091112352819	0.366635390266222	1.25015586200312	32.9574565529576
105	0.853967653804439	1.64952617810989	434.199420685602	0.287409994548579	1.24042354667399	16.7708579216179
94	0.781520560780041	1.29520684647123	408.835403528607	0.318476489030678	1.2377416555126	14.5320217759202
166	0.811791329186683	2.51863742547618	428.099473206617	0.342491928914301	1.2502840730995	23.1106589264777
907	0.764574373505613	7.65805477594404	347.681573690767	0.342024310425245	1.17432784930933	66.2886806680378
398	0.944154545572496	6.11653799075897	509.442779880608	0.327167908199582	1.32216766668126	52.1895315848028
193	0.768232158703413	3.42378456002111	274.695167695193	0.373782116135057	1.07235535817181	28.4073535109129
65	0.737036029636646	0.786136057686979	405.275829735558	0.330292991854289	1.18524327536801	11.1366525935084
957	0.619647887737112	7.66544088937162	525.64682573038	0.313873747226117	1.3423746336254	65.481504639815
114	0.931633782492965	2.71370040449496	268.295618678135	0.373406464171976	1.04288625426495	22.858036882762
102	0.794078799845824	1.81260822526796	376.613372413737	0.320513273990475	1.19555802369492	16.502023589661
147	0.73897715305493	1.7210601457629	275.207403576733	0.378616261402902	1.04305578113316	20.0832953683329
141	0.93745276277482	3.05329403514382	300.963334090218	0.35830372782409	1.0948480435077	26.1830849791997
900	0.582636000401469	8.37311676987854	329.093127918006	0.350713970562256	1.18957598559321	64.9237298771543
84	0.929036142826655	2.15138278586401	263.967879558497	0.347841589732822	1.02741578510561	19.0963689845129
478	0.880164948462486	5.49756699241243	410.794562364649	0.338650828807692	1.2447941857099	44.6684712175061
757	0.935768546004479	9.9211435319691	394.405482203786	0.342055395907058	1.24157006897271	81.671352063417
60	0.893939038767093	1.78963356897509	285.754942910286	0.381001474963126	0.779801890685881	15.3145937876708
259	0.550304481880027	3.57238931372504	281.852661512375	0.350788243291402	1.10946384161429	28.69900670652
176	0.709587663393011	2.65041670181795	273.381054454951	0.371304528906339	1.11265367594456	21.6158013736955
107	0.93370610473773	2.3419751544175	362.81947454403	0.35689228498052	1.16740923834366	20.7236003936254
314	0.950009787612441	5.90030987763448	247.553274082924	0.386353896892422	1.05313439884408	48.5153215452499
1409	0.802508306011668	9.58378461085009	362.725724693968	0.349903337431996	1.2090857991208	81.5328433201747
504	0.846601966801711	6.3859854692504	268.068094089485	0.376921556915754	1.07558766711803	53.1554016393234
464	0.934974499451833	6.41646229148657	361.062430066079	0.338868755024589	1.19530218943575	59.3432983371328
103	0.89129825907323	2.38740305180277	375.318467707931	0.373535453026709	1.1181545687931	19.4149355008531
239	0.62901090483902	2.13000009235413	329.542280925451	0.346281820961233	1.16995954696844	22.6539913764099
600	0.974010999277082	11.1122297839896	287.771218978691	0.355490890627153	1.12061754624816	87.4122771983023
39	0.848693296652305	0.992914381976631	243.741619388155	0.39508490219922	0.954203617884766	10.0068469180817
59	0.941836883271542	2.01993804719727	155.757914473092	0.45368382280147	0.752053384648704	17.751213190044
139	0.499817731502502	0.901591417899432	749.62732718953	0.2987548825912	1.37541690095476	14.6919449331378
64	0.908930066916138	1.8309728668608	225.850267086468	0.41670531753006	0.933556687918616	16.135326189633
