Sample - Blank	650	645	640
nm			
244,61	39,8408317307651	74,4701667938608	6,0246720672909
245,729	57,3817200061165	68,0517392027862	68,646869533023
246,849	-30,2116474474413	-66,2588067887363	-13,7068913240412
247,969	33,2655892892891	-17,374447990282	-3,03853864778305
249,09	-23,7056217807433	-106,905882628919	-33,2592559159988
