s.area	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
768	0.981902589092915	25.5390088436166	245.72868992287	0.457031418502007	0.737030688607297	232.546657129799
1004	0.990056222592032	26.8077616887044	317.030892537235	0.383557176372721	0.913869174451525	205.460509418263
120487	0.65833179469401	92.655810268402	386.033537013953	0.375409662161835	1.02711321239204	994.875824957811
187	0.982598873774625	8.52761720979298	203.850295445954	0.402076281889366	0.591707044272901	72.2603654381642
126	0.990723410419951	4.62707910141784	413.992041503375	0.365513839631487	0.992122207773107	37.0992776496549
221	0.976618118112017	6.31929996658363	351.580746149338	0.356869880660915	0.980701214236389	47.0257580564402
850	0.948745513579762	16.3002884586899	259.145663919027	0.456759762125325	0.770985583484475	139.968162592427
43	0.988217328495525	2.40625438427774	237.536714852519	0.501545452872886	0.638990677094834	19.5017205872102
829	0.980305033883082	16.9230062699986	327.549139250701	0.381121782604626	0.936165159223264	127.19127705598
54	0.963018253476954	1.96750440874734	271.301407793141	0.363029243610126	0.846285628179229	16.7755548696886
31	0.383448117686092	0.615847472144478	469.033496715356	0.36697085505909	1.0080275620203	6.8865084477349
1090	0.95888255856022	13.2124479092191	565.447224646872	0.306469636984063	1.21498604769791	100.325960886854
113	0.846391714984154	1.95706055670867	453.103693231325	0.32035193115407	1.11489400092703	18.44032385905
300	0.925599277588739	5.68797358832052	349.854060102747	0.3725067815937	0.999759523904166	49.2289409067705
627	0.988378224603289	13.5110686903776	560.101758093658	0.325521196582805	1.19479257741512	104.971605175686
77	0.977171088295305	2.92794918270917	264.717532170326	0.400296908673379	0.775273290124898	24.5208638573462
98	0.941903031793668	3.30511626368902	240.90905765018	0.509487177971761	0.656260706495803	29.1109770503498
111	0.978461551208532	4.36193681962534	249.468408062715	0.411775232190245	0.771153553527847	35.3201200080343
59	0.967059345144463	2.38616451383321	243.101659013459	0.395240379698584	0.699190934160791	20.0265416763259
132	0.99026587495329	5.29136129161369	297.953044193916	0.395923400063273	0.804153021273366	43.3278359237877
65	0.987932292274064	3.35879043026685	172.24316644892	0.440948210780613	0.573880339183858	26.4015336005498
99	0.989753474590858	4.43774947838892	229.806689258969	0.460752479097803	0.609235812839369	38.2935720584418
46	0.893609731955224	1.19207207216862	305.662372103076	0.423090654973008	0.855171799648138	11.7242066092188
253	0.995311556524919	12.1096057427671	208.547413814918	0.462265989288664	0.65988152353073	99.8754943673831
65	0.993259485539295	3.51756994541141	216.77015174922	0.489189189189189	0.577738088226769	28.6734293632963
65	0.992835362839096	3.75098615207865	187.08541236626	0.552460553038588	0.538604875041216	31.1738335233145
195	0.999313805891446	10.8495242382592	219.362667165029	0.49460312821472	0.557322528018884	86.6642312971979
34	0.80813839026786	0.759063988532072	300.172454318102	0.381982764988007	0.879581686842332	8.92175215339146
61	0.987857102800699	3.32973653912952	185.395542511032	0.539898173164142	0.562189418934353	26.8163150257844
159	0.997922279522541	8.30753398030081	222.774977957105	0.463494731066308	0.617594895370279	67.9593911634293
232	0.969503031412869	7.03949288220665	350.203284603075	0.420882292051338	0.948179525038391	54.6517633250189
79	0.910378408979473	1.99858546532203	441.926627524384	0.344304934056883	1.01611710132109	17.702031599674
73	0.989938001474233	3.47711802065067	246.243119541004	0.442528586278586	0.630127370327998	27.1660622182198
176	0.987620263651665	8.06601054162071	252.988643315231	0.453890916426813	0.707748359498872	64.5687218141283
38	0.982384211203767	2.01332337541954	206.284307587142	0.515921862456516	0.500529145411043	16.0798246188838
258	0.986863358771902	8.85385908337188	487.744798092546	0.370392295462884	1.07270135355981	73.6817451551081
83	0.984608459135997	3.43822052538481	250.467441458565	0.38923349350896	0.826746046413742	28.2473698068358
185	0.996958681429448	8.77804590775528	238.531103566229	0.476554801152324	0.701552046485416	73.260582141168
93	0.981816252161315	3.77555292224444	276.58106759983	0.424316102937829	0.856917467673178	33.5928311328914
55	0.973088127206512	2.68235277055641	227.7839265918	0.485052399338114	0.560599394538865	23.0071223208275
42	0.995563481064767	3.09032289282835	152.646383024293	0.667	0.372227619338873	24.5375017764835
67	0.951432695574887	2.77741856524598	273.73713693535	0.496993316075546	0.751329419339885	20.9544877089694
32	0.959000126640242	1.40470265081272	191.991899502768	0.427148496811418	0.543359254451134	12.2308690675507
204	0.994313913349578	7.43827729860569	287.960910350249	0.413269381957165	0.834957861473766	60.9985521836842
49	0.850556701247875	1.2318779898213	347.603578951485	0.364326003831886	0.899520998238917	11.6514832301407
149	0.996172656520703	6.69939852093753	261.352124382411	0.43829187215127	0.773821983545606	51.6380460704708
44	0.8655651095686	1.80244571424731	202.371800371005	0.55149359886202	0.558892676113444	14.476607165614
249	0.94758298328147	4.5834447385764	602.926281256919	0.307012119605798	1.19977794280706	40.2714190326963
33	0.969129730137169	1.56751695217983	239.670904626355	0.48813160987074	0.509583961183803	13.0118339308398
53	0.874666943483547	1.47640954713898	324.108878002347	0.384259152330634	0.865577513439244	13.1328515678451
1085	0.950508644249314	13.7361554321377	376.326786701329	0.358703239288883	1.01933337024812	109.762696707898
98	0.995515384468047	5.80974985964111	196.310551097795	0.530766198988073	0.53070941803975	47.1173631872897
57	0.944009107310288	2.16560454988306	274.700110012462	0.45670926073132	0.716437524079841	18.7441198778852
113	0.996659327410508	5.77277909861906	196.221648403052	0.469130977130977	0.547462164545574	44.9175495852517
86	0.980662550978863	3.96889729539844	218.489791851632	0.512980381669666	0.697308386663934	34.0874100110635
105	0.876385852265362	2.72620219574812	322.041170784386	0.432838160614438	0.77491563130875	25.318352690034
96	0.974712601257774	4.12076235050944	206.282427228948	0.52906200317965	0.540269345740666	34.0436753023051
166	0.993153361164454	7.2103631344835	267.139780792509	0.440470441680253	0.797860266160926	56.0291709500358
69	0.976696451181176	2.4914412574824	291.185541514007	0.371367699553049	0.857239430851309	20.6816907551859
35	0.943164493855837	1.29002454906761	204.771566204654	0.411881188118812	0.64646073714016	11.6475404557081
34	0.980245055882878	1.74925295277212	172.924830501936	0.506274131274131	0.434267359790403	14.9647996247006
68	0.968613823548804	2.90805041571	262.741971670329	0.507693942573199	0.76803210608478	23.45457399564
45	0.984298190975419	2.52975914679725	191.682240936836	0.637202451320098	0.55635230143467	20.5475887436845
105	0.994972469610024	5.82164094520384	208.128345087154	0.547687476208603	0.487944303591375	46.9973740383859
44	0.864444403257802	1.04443716962747	378.483220182841	0.357429683076742	0.96602016043553	10.8166593875649
41	0.979622660060581	2.09662191452834	185.101967559546	0.494010226442659	0.48612018700904	17.4891934378207
132	0.963147679459392	3.74801016192472	475.580276032412	0.327220966099215	1.12101105434357	28.034159459071
51	0.983353483335408	2.66801496552145	163.859332354994	0.591351351351351	0.505534682391128	21.9750902761393
61	0.776403762534624	1.22950286098385	374.991804351203	0.401201072546504	0.964371217036131	12.183159622984
63	0.929288072690559	2.46896171938402	243.292274924513	0.575724815724816	0.587574426161352	21.2697456018481
41	0.911564882815965	1.26779694733863	304.636679424585	0.425923566100037	0.78763458101038	11.933818414428
64	0.930074927196619	2.89908738344691	181.645042767025	0.507422185871693	0.635290330709526	22.2533741761007
40	0.952404326926402	1.6775812589303	179.843365045734	0.48963144963145	0.552100603177127	14.9768531102256
43	0.986970442327849	2.52151601369264	216.603944586231	0.506045519203414	0.530083311044064	19.9633302251957
42	0.708057244703493	0.61528568977642	364.999516795712	0.340228953631668	0.974239323609028	8.82021200709166
86	0.884092047331966	2.36420426164909	285.19103653372	0.395701211090718	0.796583646486046	21.8813125589155
31	0.895269899278929	1.4474368636679	261.777133990733	0.63014553014553	0.537063660956564	11.9549080588176
1252	0.966440104706489	21.0917027219316	329.113177665495	0.381118675259414	0.959800885324907	172.836241917292
47	0.992190852673027	2.82564971963206	195.41128555036	0.603043379513968	0.419263947303095	22.4597854602019
45	0.91461413049473	1.67077201364318	229.647115679316	0.434906250788604	0.688956677971472	14.4201714636206
38	0.9776656701837	1.98360191331893	185.272632428046	0.502675943270003	0.51436162935017	15.9706253024911
39	0.883083313599499	1.1617941498335	314.439031927546	0.364622890951491	0.903658890791617	10.7803100440836
53	0.972022973163216	2.28297597963135	245.569176934126	0.442803716081027	0.71239314103495	18.2264200309706
33	0.983958660276735	1.95448425725493	193.620258482892	0.519236883942766	0.48259033429294	15.7964528654507
38	0.852181478055079	1.38043707991577	296.094349264307	0.456913619501855	0.693582629874376	11.6792488559934
35	0.991386325672338	2.34377566415654	180.044020875351	0.7	0.363548882725489	18.9033932633882
254	0.995742784172998	8.92865638870435	321.152235335005	0.379963195107222	0.952303880067769	71.3767820224108
32	0.60632666175623	0.537346200366197	303.945322072062	0.359696478569544	0.910720285125394	7.35793047549966
106	0.911640933785727	3.62937610046858	260.947962161041	0.451184991607607	0.807582096488848	28.7989967581768
44	0.829113875583102	1.47721853629309	251.732048950837	0.483101201490787	0.725396525045961	12.2430398352531
43	0.96633300139131	1.96421459090128	243.792409064185	0.466295707472178	0.535221286374979	16.6399164558371
81	0.989247857122606	3.65822916233375	240.376658521249	0.434805883041177	0.654439974697898	30.1725292207736
58	0.88242683246205	1.4338324040498	461.410082381427	0.374819878548692	1.01013672882533	13.5504273865294
81	0.978446567824871	3.2740749169236	377.232190147117	0.395468953116012	0.888085328816912	25.7549323028183
33	0.965586152905344	1.57665216276496	209.831969995377	0.484542969936228	0.59324874814981	13.0693451927453
151	0.927402017054469	4.73673436524598	240.036060269078	0.417275718547364	0.763782484344905	45.7649133240502
142	0.916824505411661	5.21709441126437	266.204132803441	0.520467469732176	0.713513539022802	41.1830259880528
32	0.781748019711397	1.0996483392401	278.344484339657	0.46147945456769	0.816742610368096	9.17339317892067
108	0.980900863666265	4.57422206442482	254.644335171174	0.482137097818263	0.725346119406818	35.3350190728854
299	0.943753516830165	5.98191312342786	575.505900731012	0.368721726165945	1.14876733262151	57.8878236596712
43	0.978554428050463	2.24472393874065	270.840782877067	0.423750298971538	0.573281160352777	18.4839574439586
57	0.887430361014469	1.92293820464994	404.716250627654	0.400314549468744	0.883198195534517	15.2821349688212
204	0.989344090046159	8.15764305314848	311.260453335804	0.399789629928038	0.850105020287215	68.8026246285763
126	0.996343738731325	6.09046487066847	231.766322372828	0.457518994457571	0.674024165372458	49.890560112405
49	0.992592313695517	2.95942182442851	193.069665957755	0.58996138996139	0.428318779623153	23.088797156593
32	0.984869281813039	1.94791642278216	210.115620357841	0.595	0.383424240450245	15.7919389397145
81	0.995593318563096	4.50058345121748	180.340048498938	0.515724815724816	0.571878464676944	35.4189482209302
71	0.534647829151572	2.09298039859594	192.214795979281	0.540481750132485	0.644318185555439	16.1107940363161
46	0.954863235256434	1.74558428076131	306.999834909658	0.345214328631208	0.948763056484743	14.9357457522916
32	0.976962714723406	1.67421930131354	144	0.572007722007722	0.515376761073082	13.8339319495889
62	0.87597364341949	1.89834016175139	343.44346697536	0.437802900445138	0.870483286108846	15.4618510921447
34	0.979234934710434	1.83532448660455	176.462809175362	0.535626535626536	0.466135742449882	15.1480059583737
45	0.942932966120764	1.64002279208973	258.482441398915	0.395823577588283	0.783164184551142	14.0038852217134
32	0.982826266176295	2.15858913390116	227.643651982922	0.598002857660341	0.618795989800999	16.8827851820337
61	0.916780175704459	1.97032748283356	318.681807963038	0.386417456705181	0.909379435734509	15.8791566438075
40	0.769776039336263	0.580330459855993	408.800188855492	0.31289945945946	0.995593963881669	8.89466135011892
38	0.986765210212033	2.16218800293273	188.694110318701	0.568550368550368	0.507146419574727	17.1646211209144
67	0.984860363322762	2.87628221388566	267.696214402608	0.382013993689121	0.646002189904325	23.2992842825394
58	0.879258898070297	1.64566628987078	255.820702473505	0.450291342508537	0.809137806702108	14.3109033625402
51	0.910244953669819	1.81203269044739	242.28037876392	0.488538032647395	0.755097508160279	15.2761599665183
70	0.971118550887925	2.76624285156387	220.856422965315	0.429686109402338	0.688541743475933	22.8060211831968
55	0.986863615219017	2.76929483609085	184.879164817365	0.46070412517781	0.584368080442609	21.9398674894834
35	0.985749279124407	2.1883554747243	160.529147327209	0.654426840633737	0.437327725516432	17.9836827500431
258	0.992007126183329	10.1599664879348	302.410817794773	0.440285346857038	0.861767303379383	72.4689944422839
100	0.986744633877378	3.88196275492569	284.457599050266	0.413040944512497	0.813268014903703	32.1756199988506
